dataset_id,tier,f,rep,keff_core,dTail_core,atoms,tail,L3,energy,keff_core_q95,keff_core_q05,dTail_core_q95,dTail_core_q05,atoms_q95,atoms_q05,tail_q95,tail_q05,L3_q95,L3_q05,energy_q95,energy_q05,f_eff,det_keff_core,det_dTail_core
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,6,1.0368,0.00174,1.16541,0.00276,0.00265,0.4116,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,7,1.03849,0.00167,1.17015,0.00275,0.00262,0.43418,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,8,1.03622,0.00184,1.16486,0.0029,0.0028,0.42905,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,9,1.03807,0.00212,1.16949,0.00321,0.003,0.44582,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,10,1.03843,0.0017,1.16998,0.00276,0.00258,0.41034,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,11,1.03674,0.00201,1.16714,0.0031,0.00287,0.42386,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,12,1.03628,0.0014,1.16301,0.00244,0.00237,0.4115,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,13,1.03551,0.00158,1.16202,0.00264,0.00258,0.41474,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,14,1.03712,0.00216,1.16745,0.00322,0.00314,0.40453,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,0,0.99868,-0.00033,1.10556,0.00096,0.00096,0.45144,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,1,0.9975,-0.00026,1.10344,0.00104,0.001,0.45767,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,2,0.99873,-0.00028,1.10574,0.001,0.001,0.4602,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,3,0.99787,-0.00035,1.10399,0.00094,0.00092,0.44334,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,4,0.99764,-0.00038,1.10316,0.00091,0.00091,0.45668,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,5,0.99774,-0.0003,1.10418,0.00101,0.00101,0.4628,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,6,0.99885,-0.00014,1.1066,0.00116,0.0011,0.44494,,,,,,,,,,,,,0.01,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,7,0.99813,-0.00022,1.10503,0.00107,0.00105,0.45605,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,8,0.99786,-0.00033,1.10382,0.00096,0.00096,0.47891,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,9,0.99839,-0.00032,1.10511,0.00097,0.00097,0.45931,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,10,0.99834,-0.00029,1.10484,0.001,0.00095,0.44502,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,11,0.99763,-0.00026,1.10369,0.00103,0.00099,0.46009,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,12,0.99781,-0.00034,1.10381,0.00096,0.00096,0.45974,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,13,0.99806,-0.00035,1.10438,0.00095,0.00095,0.4454,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.01,14,0.99857,-0.00023,1.10586,0.00107,0.00107,0.46226,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,0,1.00276,0.0002,1.11625,0.00152,0.00148,0.45776,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,1,1.0035,0.00042,1.11793,0.00171,0.00155,0.42761,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,2,1.00481,0.00019,1.11984,0.00151,0.00145,0.43921,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,3,1.00298,0.00011,1.11594,0.00142,0.00137,0.44998,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,4,1.00345,0.00019,1.11689,0.00149,0.00145,0.44931,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,5,1.00409,0.00042,1.11901,0.00173,0.0016,0.45459,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,6,1.00399,-1e-05,1.11747,0.00131,0.00131,0.44487,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,7,1.00485,0.00024,1.11932,0.00152,0.00141,0.46219,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,8,1.00307,9e-05,1.11605,0.00141,0.00135,0.45344,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,9,1.00476,0.0003,1.12028,0.00159,0.00151,0.43261,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,10,1.00353,0.00013,1.11674,0.00144,0.00137,0.45384,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,11,1.00465,0.00024,1.11958,0.00154,0.00149,0.44073,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,12,1.00357,-5e-05,1.11642,0.00125,0.00119,0.43343,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,13,1.00336,-0.00013,1.11585,0.00117,0.00115,0.4505,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.05,14,1.00356,9e-05,1.11681,0.00137,0.00132,0.44734,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,0,1.01005,0.00098,1.13272,0.00229,0.00215,0.46804,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,1,1.01213,0.00098,1.13707,0.00229,0.00216,0.43011,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,2,1.01272,0.00086,1.13808,0.00217,0.00205,0.41689,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,3,1.00868,0.00062,1.1286,0.0019,0.00174,0.4464,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,4,1.00803,0.00057,1.12842,0.00188,0.00181,0.43998,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,5,1.01059,0.00068,1.13281,0.00201,0.00194,0.43052,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,6,1.01205,0.00059,1.13483,0.00189,0.00182,0.43412,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,7,1.0102,0.00083,1.13345,0.00215,0.00195,0.42027,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,8,1.01036,0.00089,1.1324,0.00217,0.00206,0.44454,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,9,1.01054,0.001,1.13468,0.00232,0.00212,0.45444,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,10,1.01053,0.00085,1.1334,0.00216,0.00209,0.42448,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,11,1.01336,0.00084,1.13857,0.00215,0.00199,0.43209,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,12,1.0103,0.00087,1.13289,0.00217,0.00206,0.43856,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,13,1.01134,0.00118,1.13521,0.00246,0.00236,0.44339,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.1,14,1.01016,0.001,1.13308,0.00231,0.00218,0.41986,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,0,1.02041,0.00185,1.15553,0.00313,0.00292,0.45401,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,1,1.02119,0.00169,1.15702,0.00303,0.00286,0.41454,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,2,1.02133,0.00181,1.15767,0.00314,0.00299,0.44054,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,3,1.02016,0.00147,1.15479,0.00278,0.00258,0.43405,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,4,1.02372,0.00176,1.16194,0.00309,0.00283,0.41473,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,5,1.02254,0.00148,1.1586,0.0028,0.00267,0.41594,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,6,1.02099,0.00149,1.1559,0.00283,0.0026,0.41023,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,7,1.02442,0.00256,1.16547,0.00389,0.00351,0.41321,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,8,1.02322,0.00224,1.16306,0.00359,0.00321,0.44069,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,9,1.02343,0.00197,1.16222,0.00326,0.00298,0.45108,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,10,1.02185,0.00194,1.15897,0.00326,0.00294,0.3928,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,11,1.02121,0.00212,1.15897,0.00346,0.00318,0.42684,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,12,1.02319,0.00223,1.16259,0.00356,0.00323,0.40181,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,13,1.0244,0.00197,1.16389,0.00329,0.00302,0.43529,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,c_basematch,0.25,14,1.02305,0.00122,1.15878,0.00254,0.00234,0.40853,,,,,,,,,,,,,0.1748,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,none,0.0,-1,0.99637,4e-05,1.11537,0.00153,0.00153,0.46013,0.99846,0.99416,0.00036,-0.00024,1.12025,1.11007,0.00188,0.00121,0.00188,0.00121,0.47264,0.43237,,,
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,0,0.99931,0.00014,1.12393,0.00171,0.00169,0.43831,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,1,0.99886,9e-05,1.12161,0.0016,0.00157,0.44902,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,2,0.99894,0.00015,1.12291,0.00169,0.00169,0.45188,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,3,0.99931,0.00013,1.12344,0.00167,0.00167,0.44977,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,4,0.99902,0.00019,1.12316,0.00174,0.00168,0.43816,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,5,0.99883,0.00012,1.12238,0.00166,0.00166,0.45522,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,6,0.99919,8e-05,1.12256,0.0016,0.00157,0.44601,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,7,0.99932,0.00018,1.12408,0.00173,0.00169,0.44243,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,8,0.99888,0.00013,1.12209,0.00165,0.00165,0.46603,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,9,0.99905,8e-05,1.12333,0.00163,0.00163,0.4546,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,10,0.99852,0.00018,1.12108,0.00169,0.00169,0.43972,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,11,0.99887,0.00015,1.12238,0.00169,0.00167,0.46024,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,12,0.99919,7e-05,1.12342,0.00161,0.00159,0.43683,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,13,0.99889,0.00011,1.12284,0.00167,0.00167,0.45652,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.01,14,0.99861,2e-05,1.12086,0.00153,0.00153,0.46663,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,0,1.00886,0.0006,1.15167,0.00233,0.00228,0.41059,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,1,1.00897,0.00035,1.15005,0.00205,0.00202,0.42697,,,,,,,,,,,,,0.05,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,2,1.00921,0.00041,1.15133,0.00208,0.00203,0.43496,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,3,1.00929,0.0004,1.15123,0.00212,0.00208,0.42961,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,4,1.00915,0.00057,1.15258,0.00228,0.0022,0.43572,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,5,1.01039,0.00088,1.15417,0.00255,0.00247,0.4238,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,6,1.00899,0.00049,1.15119,0.00219,0.00212,0.42063,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,7,1.00981,0.0004,1.15298,0.00209,0.00205,0.4379,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,8,1.0097,0.00048,1.15232,0.00218,0.00213,0.41025,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,9,1.00841,0.00053,1.1493,0.0022,0.00213,0.40965,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,10,1.0102,0.00047,1.15246,0.00216,0.00214,0.43457,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,11,1.00893,0.00061,1.1516,0.00233,0.00226,0.44342,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,12,1.00923,0.00037,1.15118,0.00207,0.00206,0.44052,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,13,1.00931,0.00035,1.15115,0.00204,0.00202,0.42631,,,,,,,,,,,,,0.05,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.05,14,1.0087,0.00043,1.14954,0.00211,0.00211,0.44892,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,0,1.0216,0.00125,1.18623,0.00315,0.00295,0.40869,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,1,1.02257,0.00084,1.18456,0.00265,0.00255,0.41095,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,2,1.02107,0.00109,1.18376,0.00295,0.0028,0.40362,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,3,1.02296,0.00101,1.18786,0.00289,0.0028,0.39363,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,4,1.02201,0.00101,1.18635,0.00289,0.00284,0.44042,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,5,1.02199,0.00102,1.18425,0.00286,0.00277,0.43394,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,6,1.02077,0.00098,1.18328,0.00286,0.0028,0.41703,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,7,1.02151,0.0011,1.18331,0.00292,0.0028,0.40182,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,8,1.02343,0.00106,1.18809,0.00295,0.00281,0.40844,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,9,1.0225,0.00109,1.18754,0.00296,0.00285,0.40448,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,10,1.02189,0.00095,1.18544,0.00285,0.00274,0.40623,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,11,1.02235,0.00112,1.18683,0.003,0.00292,0.40815,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,12,1.02261,0.00104,1.18779,0.00295,0.00283,0.39945,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,13,1.02128,0.0011,1.18435,0.00295,0.00288,0.40831,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.1,14,1.02108,0.00107,1.18412,0.00293,0.00286,0.41142,,,,,,,,,,,,,0.1,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,0,1.04437,0.00161,1.24451,0.00381,0.00357,0.36845,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,1,1.04611,0.00169,1.24624,0.00388,0.00379,0.3704,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,2,1.04853,0.00168,1.2525,0.0039,0.00381,0.3576,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,3,1.04662,0.00133,1.24726,0.00354,0.00347,0.37832,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,4,1.04808,0.00162,1.25055,0.00382,0.00369,0.37737,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,5,1.04681,0.0013,1.24771,0.00352,0.00342,0.36886,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,6,1.04779,0.00197,1.25194,0.0042,0.00404,0.37972,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,7,1.04696,0.00179,1.25042,0.00398,0.00386,0.3665,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,8,1.04658,0.00182,1.24795,0.004,0.00379,0.38665,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,9,1.04678,0.0019,1.25115,0.00416,0.00398,0.37736,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,10,1.04627,0.00201,1.24925,0.00425,0.00403,0.37842,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,11,1.04849,0.0016,1.25168,0.0038,0.0037,0.36863,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,12,1.04803,0.00204,1.25435,0.0043,0.00408,0.37819,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,13,1.0473,0.00201,1.25137,0.00428,0.00406,0.38168,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,a_naive,0.25,14,1.04685,0.00138,1.24804,0.00355,0.00344,0.38303,,,,,,,,,,,,,0.1977,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,0,0.99885,8e-05,1.11902,0.00156,0.00156,0.46281,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,1,0.99919,0.00034,1.12086,0.00183,0.00179,0.45109,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,2,0.99888,0.00018,1.11978,0.00166,0.00166,0.45177,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,3,0.99966,0.00019,1.12119,0.00167,0.00167,0.44582,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,4,0.9988,0.00018,1.11942,0.00166,0.00164,0.4542,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,5,0.99945,0.00014,1.12035,0.00162,0.0016,0.46107,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,6,0.99855,8e-05,1.11827,0.00155,0.00155,0.43459,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,7,0.99862,0.00011,1.11883,0.00159,0.00159,0.43643,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,8,0.99925,0.00016,1.12041,0.00165,0.00165,0.44554,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,9,0.99861,0.00013,1.11866,0.00161,0.00161,0.44684,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,10,0.99847,-0.0,1.11839,0.00148,0.00148,0.4741,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,11,0.99913,0.00027,1.12016,0.00174,0.0017,0.44445,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,12,0.99913,9e-05,1.11988,0.00158,0.00156,0.43826,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,13,0.99885,0.00026,1.11951,0.00173,0.00168,0.44877,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.01,14,0.99911,0.00015,1.12008,0.00164,0.00162,0.43762,,,,,,,,,,,,,0.01,True,False
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.05,0,1.00913,0.00044,1.13592,0.00185,0.00183,0.42054,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.05,1,1.00981,0.00054,1.13733,0.00196,0.00188,0.43529,,,,,,,,,,,,,0.05,True,True
waterfall-msa-deployed__real-estate-normalized-csv__amount__07db20b3,b_magmatch,0.05,2,1.00805,0.00048,1.1335,0.0019,0.00179,0.43037,,,,,,,,,,,,,0.05,True,True
